state,city,year,month,day,category,sales
California,Los Angeles,2017,5,22,Technology,1
California,Los Angeles,2017,5,22,Office Supplies,1
California,Los Angeles,2017,5,2,Technology,1
California,Los Angeles,2017,5,2,Office Supplies,3
California,Los Angeles,2017,5,30,Office Supplies,1
California,Los Angeles,2017,8,14,Furniture,1
California,Los Angeles,2017,8,3,Office Supplies,1
California,Los Angeles,2017,8,20,Office Supplies,1
California,Los Angeles,2017,8,29,Furniture,1
California,San Francisco,2014,8,27,Office Supplies,2
California,San Francisco,2014,8,27,Technology,1
California,San Francisco,2014,8,29,Office Supplies,2
California,San Francisco,2014,8,1,Office Supplies,1
California,San Francisco,2014,8,5,Technology,1
California,San Francisco,2014,8,5,Office Supplies,2
California,San Francisco,2014,8,12,Technology,1
California,San Francisco,2014,8,12,Furniture,1
California,San Francisco,2014,8,15,Office Supplies,4
California,San Francisco,2014,8,15,Furniture,1
California,San Francisco,2014,10,12,Office Supplies,2
California,San Francisco,2014,10,16,Office Supplies,1
California,San Francisco,2014,10,16,Technology,1
California,San Francisco,2014,10,25,Office Supplies,1
California,San Francisco,2014,10,31,Technology,1
California,San Francisco,2014,10,19,Office Supplies,4
California,San Francisco,2014,10,19,Technology,1
California,San Francisco,2014,10,9,Office Supplies,1
California,San Francisco,2014,10,9,Technology,1
California,San Francisco,2014,7,12,Office Supplies,1
California,San Francisco,2014,7,12,Furniture,1
California,San Francisco,2014,7,21,Office Supplies,1
California,San Francisco,2014,7,21,Furniture,2
California,San Francisco,2014,7,25,Office Supplies,2
California,San Francisco,2014,7,25,Furniture,1
California,San Francisco,2014,7,27,Technology,1
California,San Francisco,2014,7,8,Furniture,1
California,San Francisco,2014,7,8,Office Supplies,1
California,San Francisco,2014,7,22,Office Supplies,2
California,San Francisco,2014,7,22,Furniture,2
California,San Francisco,2014,7,20,Office Supplies,2
California,San Francisco,2014,7,9,Office Supplies,3
California,San Francisco,2014,7,9,Furniture,1
California,San Francisco,2014,7,23,Technology,3
California,San Francisco,2014,7,23,Office Supplies,1
California,San Francisco,2014,9,24,Office Supplies,1
California,San Francisco,2014,9,8,Technology,1
California,San Francisco,2014,9,8,Office Supplies,4
California,San Francisco,2014,9,20,Office Supplies,2
California,San Francisco,2014,9,21,Office Supplies,5
California,San Francisco,2014,9,21,Technology,1
California,San Francisco,2014,9,6,Furniture,1
California,San Francisco,2014,9,6,Office Supplies,1
California,San Francisco,2014,9,19,Office Supplies,1
California,San Francisco,2014,11,9,Office Supplies,4
California,San Francisco,2014,11,9,Furniture,1
California,San Francisco,2014,11,9,Technology,1
California,San Francisco,2014,11,17,Technology,1
California,San Francisco,2014,11,17,Office Supplies,2
California,San Francisco,2014,11,29,Technology,1
California,San Francisco,2014,11,29,Office Supplies,1
California,San Francisco,2014,11,21,Office Supplies,2
California,San Francisco,2014,11,21,Technology,1
California,San Francisco,2014,11,7,Office Supplies,1
California,San Francisco,2014,11,26,Office Supplies,1
California,San Francisco,2014,11,28,Office Supplies,3
California,San Francisco,2014,11,28,Furniture,1
California,San Francisco,2014,11,28,Technology,1
California,San Francisco,2014,11,2,Technology,1
California,San Francisco,2014,11,2,Office Supplies,1
California,San Francisco,2014,11,15,Office Supplies,1
California,San Francisco,2014,5,9,Technology,2
California,San Francisco,2014,5,27,Technology,2
California,San Francisco,2014,5,16,Technology,1
California,San Francisco,2014,6,9,Office Supplies,2
California,San Francisco,2014,12,9,Office Supplies,1
California,San Francisco,2014,12,1,Furniture,1
California,San Francisco,2014,12,29,Furniture,2
California,San Francisco,2014,12,29,Office Supplies,3
California,San Francisco,2014,12,29,Technology,2
California,San Francisco,2014,12,27,Furniture,1
California,San Francisco,2014,12,27,Office Supplies,1
California,San Francisco,2014,12,7,Office Supplies,1
California,San Francisco,2014,12,8,Furniture,2
California,San Francisco,2014,4,4,Office Supplies,1
California,San Francisco,2014,4,28,Technology,1
California,San Francisco,2014,4,23,Office Supplies,1
California,San Francisco,2014,3,31,Office Supplies,2
California,San Francisco,2014,3,30,Furniture,1
California,San Francisco,2014,3,18,Furniture,1
California,San Francisco,2014,3,26,Office Supplies,2
California,San Francisco,2014,3,26,Technology,1
California,San Francisco,2014,3,25,Office Supplies,3
California,San Francisco,2014,3,25,Technology,1
California,San Francisco,2014,1,13,Office Supplies,2
California,San Francisco,2014,1,13,Furniture,1
California,San Francisco,2017,6,17,Office Supplies,1
California,San Francisco,2017,6,15,Technology,1
California,San Francisco,2017,6,16,Furniture,1
California,San Francisco,2017,6,16,Office Supplies,1
California,San Francisco,2017,6,6,Furniture,1
California,San Francisco,2017,6,6,Office Supplies,1
California,San Francisco,2017,6,24,Office Supplies,1
California,San Francisco,2017,6,19,Furniture,1
California,San Francisco,2017,6,19,Office Supplies,1
California,San Francisco,2017,9,18,Office Supplies,3
California,San Francisco,2017,9,2,Office Supplies,1
California,San Francisco,2017,9,23,Office Supplies,2
California,San Francisco,2017,9,3,Office Supplies,1
California,San Francisco,2017,9,11,Furniture,1
California,San Francisco,2017,9,11,Office Supplies,1
California,San Francisco,2017,9,4,Office Supplies,1
California,San Francisco,2017,9,4,Furniture,1
California,San Francisco,2017,9,15,Furniture,3
California,San Francisco,2017,9,15,Office Supplies,3
California,San Francisco,2017,9,26,Office Supplies,4
California,San Francisco,2017,9,26,Furniture,1
California,San Francisco,2017,9,21,Office Supplies,1
California,San Francisco,2017,9,16,Office Supplies,1
California,San Francisco,2017,9,24,Office Supplies,2
California,San Francisco,2017,12,28,Office Supplies,1
California,San Francisco,2017,12,8,Technology,2
California,San Francisco,2017,12,8,Office Supplies,9
California,San Francisco,2017,12,8,Furniture,3
California,San Francisco,2017,12,17,Office Supplies,2
California,San Francisco,2017,12,23,Office Supplies,1
California,San Francisco,2017,12,19,Office Supplies,1
California,San Francisco,2017,12,2,Office Supplies,3
California,San Francisco,2017,12,18,Office Supplies,1
California,San Francisco,2017,12,13,Office Supplies,3
California,San Francisco,2017,12,13,Furniture,1
California,San Francisco,2017,12,7,Office Supplies,1
California,San Francisco,2017,11,20,Furniture,1
California,San Francisco,2017,11,20,Office Supplies,1
California,San Francisco,2017,11,14,Furniture,1
California,San Francisco,2017,11,27,Office Supplies,1
California,San Francisco,2017,11,27,Technology,1
California,San Francisco,2017,11,16,Technology,1
California,San Francisco,2017,11,7,Office Supplies,1
California,San Francisco,2017,11,7,Technology,1
California,San Francisco,2017,11,24,Office Supplies,2
California,San Francisco,2017,11,24,Technology,1
California,San Francisco,2017,11,25,Furniture,1
California,San Francisco,2017,11,25,Office Supplies,2
California,San Francisco,2017,11,3,Office Supplies,1
California,San Francisco,2017,11,6,Office Supplies,4
California,San Francisco,2017,11,6,Technology,1
California,San Francisco,2017,11,21,Office Supplies,2
California,San Francisco,2017,11,30,Furniture,1
California,San Francisco,2017,4,22,Furniture,1
California,San Francisco,2017,4,1,Office Supplies,2
California,San Francisco,2017,4,1,Furniture,1
California,San Francisco,2017,4,1,Technology,1
California,San Francisco,2017,4,8,Office Supplies,2
California,San Francisco,2017,4,30,Office Supplies,2
California,San Francisco,2017,4,30,Furniture,1
California,San Francisco,2017,4,25,Technology,1
California,San Francisco,2017,4,16,Office Supplies,1
California,San Francisco,2017,10,15,Office Supplies,1
California,San Francisco,2017,10,30,Office Supplies,4
California,San Francisco,2017,10,30,Technology,1
California,San Francisco,2017,10,30,Furniture,1
California,San Francisco,2017,10,7,Furniture,1
California,San Francisco,2017,10,12,Technology,1
California,San Francisco,2017,10,12,Office Supplies,1
California,San Francisco,2017,10,19,Office Supplies,3
California,San Francisco,2017,10,19,Furniture,2
California,San Francisco,2017,10,27,Furniture,1
California,San Francisco,2017,10,27,Technology,1
California,San Francisco,2017,10,5,Office Supplies,3
California,San Francisco,2017,10,2,Furniture,1
California,San Francisco,2017,10,2,Technology,1
California,San Francisco,2017,10,14,Technology,1
California,San Francisco,2017,10,1,Technology,1
California,San Francisco,2017,5,4,Technology,1
California,San Francisco,2017,5,4,Office Supplies,1
California,San Francisco,2017,5,4,Furniture,1
California,San Francisco,2017,5,13,Office Supplies,1
California,San Francisco,2017,5,19,Furniture,1
California,San Francisco,2017,5,19,Office Supplies,2
California,San Francisco,2017,5,19,Technology,1
California,San Francisco,2017,5,5,Office Supplies,1
California,San Francisco,2017,5,12,Office Supplies,3
California,San Francisco,2017,5,12,Furniture,1
California,San Francisco,2017,5,3,Office Supplies,2
California,San Francisco,2017,5,22,Office Supplies,2
California,San Francisco,2017,5,8,Office Supplies,1
California,San Francisco,2017,2,11,Office Supplies,1
California,San Francisco,2017,2,6,Office Supplies,1
California,San Francisco,2017,3,9,Technology,1
California,San Francisco,2017,3,23,Furniture,1
California,San Francisco,2017,3,6,Office Supplies,5
California,San Francisco,2017,3,6,Technology,1
California,San Francisco,2017,3,19,Office Supplies,1
California,San Francisco,2017,3,19,Technology,3
California,San Francisco,2017,3,12,Office Supplies,1
California,San Francisco,2017,3,10,Technology,1
California,San Francisco,2017,7,28,Office Supplies,2
California,San Francisco,2017,7,28,Technology,1
California,San Francisco,2017,7,31,Office Supplies,1
California,San Francisco,2017,7,31,Furniture,1
California,San Francisco,2017,8,14,Office Supplies,2
California,San Francisco,2017,8,13,Office Supplies,4
California,San Francisco,2017,8,3,Office Supplies,1
California,San Francisco,2017,8,3,Furniture,1
California,San Francisco,2017,8,31,Office Supplies,2
California,San Francisco,2017,8,31,Technology,1
California,San Francisco,2017,8,22,Furniture,1
California,San Francisco,2017,8,20,Office Supplies,2
California,San Francisco,2017,8,20,Technology,1
California,San Francisco,2017,8,1,Office Supplies,1
California,San Francisco,2017,1,20,Office Supplies,1
California,San Francisco,2017,1,20,Technology,1
California,San Francisco,2017,1,30,Office Supplies,3
California,San Francisco,2017,1,30,Furniture,1
California,San Francisco,2017,1,29,Office Supplies,3
California,San Francisco,2017,1,12,Office Supplies,1
California,San Francisco,2017,1,26,Office Supplies,1
California,San Francisco,2017,1,3,Office Supplies,2
California,San Francisco,2016,12,10,Furniture,1
California,San Francisco,2016,12,2,Office Supplies,3
California,San Francisco,2016,12,1,Furniture,1
California,San Francisco,2016,12,8,Office Supplies,4
California,San Francisco,2016,12,8,Furniture,1
California,San Francisco,2016,12,17,Furniture,1
California,San Francisco,2016,12,31,Office Supplies,1
California,San Francisco,2016,12,4,Office Supplies,1
California,San Francisco,2016,12,18,Technology,1
California,San Francisco,2016,10,28,Office Supplies,2
California,San Francisco,2016,10,1,Furniture,1
California,San Francisco,2016,10,17,Office Supplies,1
California,San Francisco,2016,10,27,Office Supplies,3
California,San Francisco,2016,10,24,Technology,2
California,San Francisco,2016,10,31,Furniture,1
California,San Francisco,2016,4,15,Furniture,1
California,San Francisco,2016,4,7,Technology,1
California,San Francisco,2016,4,22,Furniture,1
California,San Francisco,2016,4,10,Office Supplies,4
California,San Francisco,2016,4,13,Office Supplies,1
California,San Francisco,2016,11,10,Office Supplies,5
California,San Francisco,2016,11,7,Furniture,1
California,San Francisco,2016,11,7,Technology,1
California,San Francisco,2016,11,7,Office Supplies,1
California,San Francisco,2016,11,14,Office Supplies,1
California,San Francisco,2016,11,11,Furniture,3
California,San Francisco,2016,11,11,Office Supplies,1
California,San Francisco,2016,11,4,Furniture,1
California,San Francisco,2016,11,5,Office Supplies,1
California,San Francisco,2016,11,17,Office Supplies,1
California,San Francisco,2016,6,19,Office Supplies,1
California,San Francisco,2016,6,14,Office Supplies,2
California,San Francisco,2016,6,14,Furniture,1
California,San Francisco,2016,6,14,Technology,1
California,San Francisco,2016,6,26,Furniture,1
California,San Francisco,2016,6,9,Furniture,1
California,San Francisco,2016,6,27,Technology,1
California,San Francisco,2016,6,23,Office Supplies,3
California,San Francisco,2016,6,23,Technology,1
California,San Francisco,2016,9,1,Office Supplies,1
California,San Francisco,2016,9,20,Office Supplies,5
California,San Francisco,2016,9,25,Office Supplies,1
California,San Francisco,2016,9,25,Furniture,1
California,San Francisco,2016,9,19,Office Supplies,3
California,San Francisco,2016,9,29,Office Supplies,1
California,San Francisco,2016,9,24,Furniture,1
California,San Francisco,2016,9,2,Office Supplies,1
California,San Francisco,2016,9,26,Office Supplies,1
California,San Francisco,2016,9,4,Furniture,1
California,San Francisco,2016,9,4,Technology,1
California,San Francisco,2016,7,22,Office Supplies,1
California,San Francisco,2016,7,4,Furniture,2
California,San Francisco,2016,7,4,Office Supplies,2
California,San Francisco,2016,7,14,Technology,1
California,San Francisco,2016,7,14,Office Supplies,1
California,San Francisco,2016,7,14,Furniture,1
California,San Francisco,2016,7,19,Technology,2
California,San Francisco,2016,7,30,Office Supplies,1
California,San Francisco,2016,7,31,Furniture,1
California,San Francisco,2016,7,25,Office Supplies,1
California,San Francisco,2016,5,23,Furniture,1
California,San Francisco,2016,5,18,Office Supplies,2
California,San Francisco,2016,5,19,Office Supplies,1
California,San Francisco,2016,5,5,Furniture,1
California,San Francisco,2016,8,16,Office Supplies,1
California,San Francisco,2016,1,30,Office Supplies,4
California,San Francisco,2016,3,3,Office Supplies,1
California,San Francisco,2016,3,3,Furniture,1
California,San Francisco,2016,3,13,Furniture,1
California,San Francisco,2016,3,13,Office Supplies,1
California,San Francisco,2016,3,12,Office Supplies,3
California,San Francisco,2016,3,12,Furniture,1
California,San Francisco,2016,3,15,Office Supplies,1
California,San Francisco,2016,3,15,Furniture,1
California,San Francisco,2016,3,17,Technology,1
California,San Francisco,2016,2,19,Office Supplies,1
California,San Francisco,2016,2,9,Technology,2
California,San Francisco,2015,7,30,Technology,1
California,San Francisco,2015,7,30,Furniture,1
California,San Francisco,2015,7,30,Office Supplies,1
California,San Francisco,2015,7,16,Furniture,2
California,San Francisco,2015,7,26,Office Supplies,1
California,San Francisco,2015,8,21,Furniture,2
California,San Francisco,2015,8,21,Office Supplies,4
California,San Francisco,2015,8,31,Furniture,1
California,San Francisco,2015,8,31,Office Supplies,1
California,San Francisco,2015,8,31,Technology,2
California,San Francisco,2015,8,8,Office Supplies,2
California,San Francisco,2015,8,8,Furniture,1
California,San Francisco,2015,10,4,Office Supplies,1
California,San Francisco,2015,10,25,Office Supplies,1
California,San Francisco,2015,10,25,Furniture,1
California,San Francisco,2015,10,10,Office Supplies,1
California,San Francisco,2015,10,8,Furniture,1
California,San Francisco,2015,10,29,Office Supplies,2
California,San Francisco,2015,10,20,Technology,1
California,San Francisco,2015,10,20,Furniture,1
California,San Francisco,2015,9,3,Office Supplies,2
California,San Francisco,2015,9,3,Technology,2
California,San Francisco,2015,9,3,Furniture,1
California,San Francisco,2015,9,28,Office Supplies,2
California,San Francisco,2015,9,27,Office Supplies,3
California,San Francisco,2015,5,25,Furniture,1
California,San Francisco,2015,5,12,Office Supplies,2
California,San Francisco,2015,5,1,Office Supplies,3
California,San Francisco,2015,5,3,Office Supplies,3
California,San Francisco,2015,5,3,Technology,1
California,San Francisco,2015,3,6,Furniture,1
